,sentence,sentiment_polarity,sentiment_subjectivity
1236,"b""RT @Tractor2twitr: Do u know whr is Modi ji so busy after Bengal elections that he didn't even get time to administer Corona situation or r\xe2\x80\xa6""",0.1,0.3
1237,RT @JohnCooper4Nash: Today through May 31st,0.0,0.0
1238,RT @DeepakA83133961: A Big #SaluteToCoronaWarriors who have been tirelessly and selflessly working during these unprecedented times of Coro\xe2\x80\xa6',0.3,0.5
1239,RT @launchzoneann: We are calling out to our #LaunchZone communities to support the @BinanceBCF effort fighting COVID-19 in India\n\nWe will\xe2\x80\xa6',0.0,0.0
1240,RT @MLauraAssis: A persegui\xc3\xa7\xc3\xa3o \xc3\xa0s pessoas com COVID-19 n\xc3\xa3o para em Formosa,0.0,0.0
1241,RT @stwtoken: @Milkman2228 Hey \n\nIn the last 4 days we have donated more than $1.35M to COVID relief in India\n\nWe would be honored to make\xe2\x80\xa6',0.25,0.2833333333333333
1242,RT @Onewaybewithyou: \xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb9\x89 #\xe0\xb8\x97\xe0\xb8\xb5\xe0\xb8\xa1\xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\xa1\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xb1\xe0\xb9\x8a\xe0\xb8\x99 \xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\xa3\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa1\xe0\xb8\x98\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xb3\xe0\xb9\x83\xe0\xb8\x88 \xe0\xb8\xaa\xe0\xb8\xb9\xe0\xb9\x89\xe0\xb8\xa0\xe0\xb8\xb1\xe0\xb8\xa2 COVID-19 \xe0\xb9\x82\xe0\xb8\x94\xe0\xb8\xa2\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xa1\xe0\xb8\xad\xe0\xb8\x9a\xe0\xb8\x82\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\xa7\xe0\xb8\x84\xe0\xb8\xa5\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x81\xe0\xb8\xb0\xe0\xb8\x9b\xe0\xb8\xb4\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\x99 #hiwmai_a  \xe0\xb8\x88\xe0\xb8\xb3\xe0\xb8\x99\xe0\xb8\xa7\xe0\xb8\x99 40 \xe0\xb8\x8a\xe0\xb8\xb8\xe0\xb8\x94\xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89\xe0\xb8\x81\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\xa1\xe0\xb8\xab\xe0\xb8\xb2\xe2\x80\xa6',0.0,0.0
1243,RT @LRTendencias: #VIDEO | Win Metawin y sus fans recaudar\xc3\xa1n fondos para comprar equipos m\xc3\xa9dicos\n#\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\x98\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb9\x82\xe0\xb8\xad\xe0\xb8\xa0\xe0\xb8\xb2\xe0\xb8\xaa\xe0\xb9\x80\xe0\xb8\xad\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\xa2\xe0\xb8\xa1\xe0\xb8\x82\xe0\xb8\x88\xe0\xb8\xa3 #\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x99 #BrightWin @win\xe2\x80\xa6',0.8,0.4
1244,RT @varsarobos: Kroos es baja por haber estado en contacto con un positivo por covid. Mientras en el Bar\xc3\xa7a,0.0,0.0
1245,Perfil gen\xc3\xa9tico torna paciente mais suscet\xc3\xadvel \xc3\xa0 covid-19,0.0,0.0
1246,@itsinspiring_ @derasachasauda Truly,0.0,0.0
1247,Nggak pulang kampung sih,0.0,0.0
1248,RT @MinSaludCol: En Leticia,0.0,0.0
1249,RT @NyantiSara: We have a similar burden to India,0.0,0.4
1250,RT @CanaldoFalcao1: Esse bacharel em medicina,0.0,0.0
1251,RT @MusicThaman: FREE FOOD FOR COVID PATIENTS PLS CHECK THE NUMBERS #FreeFood #covidfoodhelp \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe https://t.co/wwka7jZgv6',0.4,0.8
1252,RT @Minsaludlrj: #InformeDiarioViernes se procesaron 575 muestras,0.0,0.0
1253,Tr\xe1\xbb\xa5 s\xe1\xbb\x9f c\xe1\xbb\xa7a T\xe1\xbb\x95ng c\xe1\xbb\xa5c QLTT li\xc3\xaan quan Gi\xc3\xa1m \xc4\x91\xe1\xbb\x91c Hacinco m\xe1\xba\xafc Covid-19 \xc4\x91\xc6\xb0\xe1\xbb\xa3c d\xe1\xbb\xa1 b\xe1\xbb\x8f phong to\xe1\xba\xa3 https://t.co/T524deHkDe https://t.co/Xg4sw96zdx',0.0,0.0
1254,RT @_garrywalia: \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8 \xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xb9 \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x9c \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb6 covid \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80 .',0.0,0.0
1255,Kidd keo es profe????\xc2\xa1',0.0,0.0
1256,"RT @nonioktvn: ""Lagi ngerjain apa skrg?\nKl waktu kosong ngapain biasanya?\nLg nonton apa di netflix? Atau lg baca buku apa?\nBiasanya masak s\xe2\x80\xa6'",0.0,0.0
1257,RT @joe_black317: #\xe0\xb9\x82\xe0\xb8\xa1\xe0\xb9\x80\xe0\xb8\x94\xe0\xb8\xad\xe0\xb8\xa3\xe0\xb9\x8c\xe0\xb8\x99\xe0\xb9\x88\xe0\xb8\xb2 \xe0\xb8\xa1\xe0\xb8\xb2\xe0\xb9\x80\xe0\xb8\x94\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\x95\xe0\xb8\x84.\xe0\xb8\x99\xe0\xb8\xb0\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a  https://t.co/D5iHQOmU5r',0.0,0.0
1258,RT @andyfurniss: Will never vax and it will be fine. There will always be the next disaster ready to tee up. Fauci and his money connection\xe2\x80\xa6',0.20555555555555557,0.3333333333333333
1259,RT @chrisbergpov: Sec of State @MikePompeo says he has seen an enormous amount of evidence that COVID came from lab https://t.co/QaaA6fbZoS',-0.05,0.75
1260,RT @SERNANP: \xf0\x9f\x92\x9a\xf0\x9f\x90\xa6 Con 1 351 especies registradas,0.0,0.0
1261,"b""RT @CarrieTait: 177 COVID-19 patients in ICU in Alberta. - Hinshaw\n\nThat's a new high.""",0.1481818181818182,0.4972727272727272
1262,RT @vijaysa7031374: #SaluteToCoronaWarriors\n@derasachasauda provided fruits,0.0,0.0
1263,RT @drmoghes: Precisely explained by Dr Srikanth!',0.5,0.8
1264,"b""RT @Fifi_Borgia: My mate's just got that Indian covid strain....his in a korma. Just pray his naan doesn't catch it.""",0.0,0.0
1265,RT @bongkersz: You know the situation is real bad when he keeps posting photos like this. Really really bad.',-0.8499999999999999,0.8333333333333333
1266,RT @Waqeup2: Today one of the families in my childcare program all tested positive for covid. Both parents were fully vaccinated. This is n\xe2\x80\xa6',0.22727272727272727,0.5454545454545454
1267,RT @acinnacional: Plasma convalesciente no mejora sobrevida y no tiene impacto en el tratamiento de pacientes con SARS-CoV-2/COVID-19 fue l\xe2\x80\xa6',0.0,0.0
1268,RT @CountyofLA: Everyone 12 years and older in LA County is now eligible to receive the COVID-19 vaccine. Children 12-17 are only eligible\xe2\x80\xa6',0.08333333333333333,0.6666666666666666
1269,RT @SChad71593015: The individual is the smallest minority',0.0,0.4
1270,Pemudik Masuk Jakarta Wajib Bawa Surat Bebas COVID-19 saat Arus Balik https://t.co/mPWXYdTVDm https://t.co/6cTAfZBpM8',0.0,0.0
1271,RT @InsanNeeru2: #SaluteToCoronaWarriors Who Are standing All for our safety &amp; huge salute to all the nurses,0.4000000000000001,0.9
1272,RT @ANI: US | New York City  will send more than 4 million COVID-19 test kits,0.3181818181818182,0.4772727272727273
1273,RT @risingsurbhi: Delhi Govt has set an ambitious,0.25,0.75
1274,RT @ZeeNews: \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa1-19 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa4\xb9 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa5\x88\xe0\xa4\xa0\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80,0.0,0.0
1275,RT @iam_chocom: \xe0\xb8\x81\xe0\xb9\x87\xe0\xb8\x84\xe0\xb8\xb7\xe0\xb8\xad #\xe0\xb9\x80\xe0\xb8\xa3\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb9\x80\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb9\x89 \xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\x81\xe0\xb8\x82\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\xa7\xe0\xb9\x81\xe0\xb8\xa5\xe0\xb9\x89\xe0\xb8\xa7\xe0\xb9\x80\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb8\xa2\xe0\xb8\x9a\xe0\xb8\xa3\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\x95\xe0\xb9\x89\xe0\xb8\xb0 https://t.co/1jWhtq6Nk,0.0,0.0
1276,RT @Hanumavihari: Emergency\nNeed B+ve Plasma for Covid patient\nName: Apparao\nHospital: Andhra hosptal ,0.0,0.0
1277,RT @LawrenceSellin: BREAKING EXCLUSIVE: Uncovered \xe2\x80\x93 A Direct Link Between the Chinese Military and a Major Pentagon-Funded Virus Research C\xe2\x80\xa6',0.015625,0.25
1278,RT @ddc_riskcom: \xe0\xb8\xaa\xe0\xb8\x96\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x93\xe0\xb9\x8c COVID-19 \xe0\xb9\x83\xe0\xb8\x99\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa8\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\n\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88 15 \xe0\xb8\x9e\xe0\xb8\xa4\xe0\xb8\xa9\xe0\xb8\xa0\xe0\xb8\xb2\xe0\xb8\x84\xe0\xb8\xa1 2564\n\n#\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x9419 #COVID19 https://t.co/Ei2XImYY4V',0.0,0.0
1279,RT @Cooperativa: \xf0\x9f\x94\xb4 Chile registr\xc3\xb3 casi 7.000 casos nuevos de Covid-19 en la \xc3\xbaltima jornada #CooperativaEnCasa https://t.co/PTHalpZgWC https\xe2\x80\xa6',0.0,0.0
1280,RT @Funky8_0: DHS Issues New Advisory,0.13636363636363635,0.45454545454545453
1281,RT @PCdoB_Oficial: Jap\xc3\xa3o amplia estado de emerg\xc3\xaancia de covid-19 a mais 3 grandes\xc2\xa0cidades https://t.co/NA94GbHQDf',0.0,0.0
1282,RT @unaperipatetica: Formosa es como otro pa\xc3\xads dentro de Argentina.\nInsfr\xc3\xa1n hace lo que quiere y sus pares gobernadores y presidente se cal\xe2\x80\xa6',0.0,0.0
1283,@Nefertari_25 @OANN @petehoekstra @DrewHLive @amspectator @Kredo0 @MrMaitra The Covid vaccine is the new Small pox\xe2\x80\x99s vaccine',-0.05681818181818182,0.42727272727272725
1284,RT @Rose03180: #FridayFitness\nDue to the Corona virus,0.0,0.0
1285,RT @Indra_Darmawan_: Kenaifan yg begitu menyedihkan',0.0,0.0
1286,"b""RT @LuvDatta_INC: Yet another self goal by Team BJP to hide it's failure in managing Covid #IStandWithIYC""",-0.3166666666666667,0.3
1287,RT @kalanistan: \xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x97\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x95\xe0\xb9\x83\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb9\x88: \n\n\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\xad\xe0\xb8\x81\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa3 Weekly epidemiological update COVID-19  \xe0\xb8\xa5\xe0\xb8\x87\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xb5 11 May 2021  \xe0\xb8\xa2\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x94\xe0\xb8\xb5\xe0\xb8\x95\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xa1\xe0\xb8\xb2\xe0\xb8\x96\xe0\xb8\xb6\xe0\xb8\x87\xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\x8a\xe0\xb8\xb7\xe0\xb9\x89\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa2\xe2\x80\xa6',0.0,0.0
1288,D\xc3\xada: ya no recuerdo cual. \n\nSigo sin saber de un pachec@ que le haya dado COVID. \n\nLo dejo sobre la mesa.\xe2\x80\xa6 https://t.co/EgtOsFTcAU',0.0,0.0
1289,RT @FirdausAzil: It\xe2\x80\x99s scary.\n\n4 to 4.5k new daily COVID-19 cases\n\n1 to 1.2 in average for R0 nationwide \n\nAlmost 500 in ICUs\n\nDouble digit\xe2\x80\xa6',-0.004545454545454547,0.28484848484848485
1290,"b""@SirPareshRawal I still can't believe that you're doing bhakti of BJP even after all these sufferings. Shame on you\xe2\x80\xa6 https://t.co/KHzqfTlJsT""",0.0,0.0
1291,RT @ericmetaxas: INVESTIGATE! https://t.co/VdCi9FlsFC',0.0,0.0
1292,@Saints Please require proof of vaccination or negative Covid test',-0.3,0.4
1293,RT @UFAM_: Projeto (Re)Viver da Faculdade de Psicologia atende popula\xc3\xa7\xc3\xa3o com sequelas emocionais p\xc3\xb3s-covid. https://t.co/Zc80DGEmYb https:/\xe2\x80\xa6',0.0,0.0
1294,RT @NkeleRas: TWITTER PLEASE DO NOT IGNORE: \nI haven\xe2\x80\x99t received anything yet. We are homeless and starving. This situation is extremely urg\xe2\x80\xa6',-0.125,1.0
1295,RT @RepCawthorn: I joined my colleagues in writing to @SpeakerPelosi &amp; @SenSchumer requesting that they lift the COVID-19 restrictions limi\xe2\x80\xa6',0.0,0.0
1296,RT @prabhu_ram26: Please get vaccinated if u get the slot. My father 63+ had two doses of vaccine but still got infected with CT score of 9\xe2\x80\xa6',0.0,0.0
1297,Bhaisaaab kya hi news diye ho be \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d agar kaam kargai to moz hi aa jani Moz kardi moz DRDO ne',0.0,0.0
1298,RT @SukunaBikona7: \xe6\x9c\x80\xe8\xbf\x91\xe3\x81\xae\xe9\x99\xb0\xe8\xac\x80\xe8\xab\x96\xe7\x95\x8c\xe9\x9a\x88\xe3\x81\xa7\xe3\x81\xafCOVID-19\xe3\x83\xaf\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xb3\xe6\x8e\xa5\xe7\xa8\xae\xe5\xbe\x8c\xe3\x81\xab\xe6\x8e\xa5\xe7\xa8\xae\xe9\x83\xa8\xe4\xbd\x8d\xe3\x81\xab\xe7\xa3\x81\xe7\x9f\xb3\xe3\x81\x8c\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe3\x83\x8d\xe3\x82\xbf\xe3\x81\x8c\xe6\xb5\x81\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\x89\xe3\x81\x97\xe3\x81\x84\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe6\x8e\xa5\xe7\xa8\xae\xe3\x81\x97\xe3\x81\x9f\xe7\x9a\x86\xe3\x81\x95\xe3\x82\x93\xe3\x81\xaf\xe3\x81\x9c\xe3\x81\xb2\xe3\x80\x82\n\xe5\x83\x95\xe3\x81\xaf\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82 https://t.co/aHsaZaQaC0',0.0,0.0
1299,RT @MarkChangizi: Amazing thread.\n\n~ MIT researchers study us Covid skeptics\n\n~ they find we\xe2\x80\x99re actually smart,0.4071428571428572,0.7714285714285715
1300,"RT @swamy64: Covid Tagline is ""Stay Home. Stay Safe""\n\nThis should be",0.5,0.5
1301,"b""@headron @eliowa @FrankCianfrani I think the study's conclusion makes more sense than people deciding kids just don\xe2\x80\xa6 https://t.co/gC6AS638GO""",0.5,0.5
1302,RT @i_seuss: @johncardillo He needs to account for his role in gain of function research for Covid. But also for Ebola,0.0,0.0
1303,RT @sahajdeepinsan: On 29th April 2021,0.0,0.0
1304,RT @anandmahindra: Cruelty,0.0,0.0
1305,RT @Dantinhas: S\xc3\xb3 os cidad\xc3\xa3os de bem! Eita farra boa! Covid-se!',0.0,0.0
1306,RT @IndianCountry: The healing efforts of Indian Country\n\nOn this weekend edition of Indian Country Today,0.0,0.0
1307,RT @skpkaruna: Vaccinate #VaccinateIndia',0.0,0.0
1308,RT @foogatwo: Murphy lying again. NJ is only 4th lowest because they have been underreporting to the CDC the last 18 days due to MASSIVE de\xe2\x80\xa6',-0.03125,0.6104166666666666
1309,RT @Breaking911: NEW: About 40-50% of CDC,0.13636363636363635,0.45454545454545453
1310,"b""RT @nabheet: The same is avialble on our @YouTube channel at Let's build a Node.js based CLI - Realtime COVID-19 Vaccination slots tracking\xe2\x80\xa6""",0.0,0.125
1311,RT @shalinijain03: The data is clear \xe2\x80\x94origins of  2nd wave can be traced to the heart of the so-called farmers agitation,0.05000000000000001,0.19166666666666665
1312,RT @DrRPNishank: .@IIM_I has stepped forward to help COVID patients and police personnel in Indore. They will be distributing 200 lunch and\xe2\x80\xa6',0.0,0.0
1313,RT @SueRic2: @atrupar Who cares how much Biden sleeps? THIS is what matters:\n\nUS daily Covid cases cut in half in the last month:\n\nApril 13\xe2\x80\xa6',0.008333333333333338,0.10833333333333334
1314,"b""RT @india_iskcon: Don't miss this event to come together in support of the Covid Care initiative of ISKCON. https://t.co/tfNtQGwUAB""",0.0,0.0
1315,RT @Insanrohit2515: Police,0.0,0.0
1316,#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6 \n#\xe9\x83\xad\xe6\x96\x87\xe8\xb4\xb5\n#LiMengYan\n#YanLiMeng \nSHUT\xe2\x80\xa6 https://t.co/pfOfvixkA7',0.0,0.0
1317,COVID-19 mRNA vaccines are immunogenic in pregnant and lactating women,0.3333333333333333,0.5
1318,RT @CoronavirusNewv: \xf0\x9f\x87\xa8\xf0\x9f\x87\xb4 | COLOMBIA\n\nColombia sobrepas\xc3\xb3 hoy las 80 mil muertes por covid-19 https://t.co/CBtPM1qHET',0.0,0.0
1319,#monemaker88882020Voon: State should enforce total lockdown to fight Covid-19 https://t.co/xD3tUxiJlx',0.0,0.75
1320,RT @ajay43: The ugly truth about Gujarat being exposed now. 70,-0.7,1.0
1321,RT @TerezaKasaeva: Honored to join the Meeting of #BRICS  #TB Research Network\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 to discuss #Ending #TB in a post-#Covid world!\xe2\x80\xa6',0.0,0.0
1322,"b""RT @steve_hanke: Modi's #COVID free-for-all has forced the world to ban travel to India. More than 26 countries are no longer allowing trav\xe2\x80\xa6""",0.09999999999999998,0.35
1323,"b""The Church of Lazlo Podcast for Friday",0.0,0.0
1324,RT @DrutangAtHome: lol can\xe2\x80\x99t get high on your supply https://t.co/zUck63R6uo',0.48000000000000004,0.6199999999999999
1325,RT @GJGreenlea: @AlastairMcA30 @KathMorrow90 In addition,0.0,0.0
1326,RT @slightwright: Can we get one more stimulus before the government completely pretends Covid is over? https://t.co/NF37vFMvHv',0.3,0.45
1327,Bravo! https://t.co/0yXzrdO0ZQ',0.0,0.0
1328,RT @jpcrin: No no tengo covid estoy tosiendo porque me ahogu\xc3\xa9 con mi propia baba',0.0,0.0
1329,RT @asomputra: And there are politicians like R Lalzirliana,0.0,0.0
1330,"b""RT @rwac48: 'Dead body could infect us",-0.2,0.4
1331,RT @kmendoncafilho: Vai ser uma pe\xc3\xa7a de H Pinter com laringite. Todas as perguntas sendo feitas e corta pra Pazuzu calado por 2 horas.',0.0,0.0
1332,RT @zehdeabreu: Alo @renancalheiros @randolfeap https://t.co/xVD0QvSDg8',0.0,0.0
1333,RT @prwc_info: Today marks one month since #CommunityPantryPH started.\n\nThe CPP earlier said: \xe2\x80\x9cthese mutual help initiatives are a strong r\xe2\x80\xa6',0.21666666666666665,0.6166666666666667
1334,RT @jmclennan8: Who knew? https://t.co/cBjjYgxB5g',0.0,0.0
1335,Satukan NKRI\n\nhttps://t.co/0e4XJEmweM',0.0,0.0
1336,RT @screamingmd: Hi. I\xe2\x80\x99ve worked 11 of the last 14 days in the largest ED in my part of my state. The only COVID patients I saw had not bee\xe2\x80\xa6',0.0,0.5333333333333333
1337,Everyone needs to see this',0.0,0.0
1338,RT @democracynow: Amid Devastating COVID-19 Toll,-1.0,1.0
1339,"RT @WolffWaldo: \xe2\x80\x9cEsto no es cuesti\xc3\xb3n de s\xc3\xa1lvese quien pueda""",0.0,0.0
1340,RT @gabrielaneme: El m\xc3\xa9dico a cargo del manejo de la  pandemia tomando de tontos a los formose\xc3\xb1os.\nLa restricci\xc3\xb3n de la circulaci\xc3\xb3n era par\xe2\x80\xa6',0.0,0.0
1341,RT @e100ss: Berdasarkan laman resmi Johns Hopkins University Medicine,0.0,0.0
1342,@AfropopeZ @pooshboosh @ThatsJacqueline @ryangrim The vaccines have been shown to be effective against the variants\xe2\x80\xa6 https://t.co/Xte0pe2xM3',0.6,0.8
1343,RT @desneiges987: The Calgary Stampede was gross long before COVID.  Now it\xe2\x80\x99s going to be a goddamn petridish of anti maskers,-0.025,0.2
1344,RT @bella_tannn: How cluster keagamaan spread in Jb,0.0,0.0
1345,RT @SoyChoby: Si un alumno te hace una corona de papel y te dice que sos un rey vos te pon\xc3\xa9s la corona y sos un rey. No se discute. https:/\xe2\x80\xa6',0.0,0.0
1346,Kalo dah kayak gini \nMesti berbuat apa lagi? Saha nu lieur rakyat ato pemerintah?',0.0,0.0
1347,No shit',0.1,0.8
1348,RT @kalanistan: \xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x97\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x95\xe0\xb9\x83\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb9\x88: \n\n\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\xad\xe0\xb8\x81\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa3 Weekly epidemiological update COVID-19  \xe0\xb8\xa5\xe0\xb8\x87\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xb5 11 May 2021  \xe0\xb8\xa2\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x94\xe0\xb8\xb5\xe0\xb8\x95\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xa1\xe0\xb8\xb2\xe0\xb8\x96\xe0\xb8\xb6\xe0\xb8\x87\xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\x8a\xe0\xb8\xb7\xe0\xb9\x89\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa2\xe2\x80\xa6',0.0,0.0
1349,RT @CanaldoFalcao1: Esse bacharel em medicina,0.0,0.0
1350,RT @Ecovalenco1: E poderia ser melhor se governadores e prefeitos agilizassem a retirada e aplica\xc3\xa7\xc3\xa3o das vacinas. Mas por quest\xc3\xb5es pol\xc3\xadtica\xe2\x80\xa6',0.0,0.0
1351,RT @FernandoCesar: A fila de espera por interna\xc3\xa7\xc3\xa3o em um leito para covid-19 no Paran\xc3\xa1 tem 602 pessoas nesta sexta-feira (14).\nDesse total,0.0,0.75
1352,@ANI gazab chutyapa hai !aur log puchte hai corona wave kyon aya govt to public ko kush karne ke lie karta hi hai b\xe2\x80\xa6 https://t.co/VyjHlFfWzq',0.0,0.06666666666666667
